Día,Damage Promedio,Densidad Promedio,Fracción de Volumen Promedio,Energia de Deformacion,Modulo de elasticidad promedio,% de Cenizas alpha,Promedios densida tejido
47,-0.00021769578383645793,1.5015877795438062,0.6788811285163409,123.49009105244677,9942115.575856244,0.6215943489999999,2.21185671021
48,-0.00023538079365459375,1.5015991123840615,0.6788862521937488,122.018903525853,9942291.363999479,0.6215943489999999,2.21185671021
49,-0.0002534622607779369,1.5016107010744961,0.6788914915432877,120.60753780722844,9942471.092909174,0.6215943489999999,2.21185671021
50,-0.00027194055771606607,1.5016225458720016,0.6788968466811004,119.2524909712132,9942654.766288057,0.6215943489999999,2.21185671021
51,-0.00029081603421787783,1.5016346470178297,0.6789023177162593,117.95055020562056,9942842.387612617,0.6215943489999999,2.21185671021
52,-0.00031008901731044425,1.5016470047376318,0.6789079047507832,116.69875856184217,9943033.960133485,0.6215943489999999,2.21185671021
53,-0.0003297598113407574,1.501659619241501,0.6789136078796575,115.49438975621638,9943229.486875856,0.6215943489999999,2.21185671021
54,-0.00034982869801414296,1.5016724907240167,0.6789194271908526,114.33492348326565,9943428.970639866,0.6215943489999999,2.21185671021
55,-0.00037029593643689296,1.501685619364286,0.6789253627653445,113.21802713093784,9943632.414001022,0.6215943489999999,2.21185671021
56,-0.00039116176315578954,1.5016990053259889,0.6789314146771347,112.14153665915059,9943839.819310585,0.6215943489999999,2.21185671021
57,-0.000412426392202514,1.5017126487574213,0.6789375829932691,111.10344061257452,9944051.188696023,0.6215943489999999,2.21185671021
58,-0.00043409001513738943,1.5017265497915444,0.6789438677738605,110.10186613306301,9944266.524061432,0.6215943489999999,2.21185671021
59,-0.0004561528010911253,1.5017407085460275,0.6789502690721082,109.13506641309563,9944485.827087965,0.6215943489999999,2.21185671021
60,-0.00047861489680900426,1.5017551251232961,0.6789567869343196,108.20140962024588,9944709.099234262,0.6215943489999999,2.21185671021
61,-0.0005014764266964011,1.5017697996105788,0.6789634213999317,107.29936889113813,9944936.341736909,0.6215943489999999,2.21185671021
62,-0.0005247374928607496,1.5017847320799527,0.6789701725015308,106.4275143266253,9945167.555610847,0.6215943489999999,2.21185671021
63,-0.0005483981751532863,1.501799922588387,0.6789770402648738,105.58450469535182,9945402.741649795,0.6215943489999999,2.21185671021
64,-0.0005724585312074648,1.5018153711777846,0.6789840247089051,104.76908078438198,9945641.900426624,0.6215943489999999,2.21185671021
65,-0.0005969185964789236,1.5018310778750246,0.6789911258457769,103.98005838095253,9945885.032293763,0.6215943489999999,2.21185671021
66,-0.0006217783842847879,1.5018470426920043,0.6789983436808682,103.21632256189761,9946132.137383584,0.6215943489999999,2.21185671021
67,-0.0006470378858443038,1.501863265625683,0.6790056782128042,102.47682223039712,9946383.215608805,0.6215943489999999,2.21185671021
68,-0.0006726970703185842,1.5018797466581228,0.6790131294334749,101.76056524669816,9946638.266662892,0.6215943489999999,2.21185671021
69,-0.0006987558848494668,1.501896485756532,0.679020697328055,101.066614539916,9946897.290020436,0.6215943489999999,2.21185671021
70,-0.0007252142545941531,1.501913482873301,0.6790283818750197,100.39408430930098,9947160.284937501,0.6215943489999999,2.21185671021
71,-0.0007520720827607352,1.501930737946041,0.6790361830461626,99.74213622053053,9947427.250451984,0.6215943489999999,2.21185671021
72,-0.0007793292506452776,1.501948250897625,0.6790441008066138,99.10997606289924,9947698.18538397,0.6215943489999999,2.21185671021
73,-0.0008069856176644574,1.50196602163622,0.6790521351148551,98.49685065035743,9947973.08833607,0.6215943489999999,2.21185671021
74,-0.0008350410213933124,1.50198405005533,0.6790602859227385,97.9020455624002,9948251.957693785,0.6215943489999999,2.21185671021
75,-0.0008634952776065408,1.5020023360338415,0.6790685531755071,97.32487955606213,9948534.791625928,0.6215943489999999,2.21185671021
